id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,kfold,X_Range,Y_Range,Luminosity_Range,Area_Perimeter_Ratio
8055,1254,1259,2382642,2382651,81,15,14,10095,112,134,1658,0,1,40,0.1484,0.5059,0.4706,0.0048,0.8,1.0,1.0,1.9085,0.9031,1.2305,0.5294,-0.0263,0.2482,0,0,0,0,0,1,0,3,5,9,22,2.793103448275862
16732,39,216,2233368,2233436,6376,247,132,691010,44,125,1358,0,1,40,0.0575,0.4286,0.3931,0.1303,0.7166,0.5105,0.0,3.8064,2.248,1.8325,-0.6069,-0.1852,1.0,0,0,1,0,0,0,0,1,177,68,81,16.823218997361476
13320,39,194,7754878,7754931,5706,205,117,590664,40,126,1358,0,1,40,0.0574,0.358,0.3829,0.1141,0.7561,0.5114,0.0,3.7563,2.1818,1.8261,-0.6171,-0.1933,1.0,0,0,1,0,0,0,0,0,155,53,86,17.720496894409937
3096,41,212,2530763,2530797,7003,297,142,725465,36,124,1356,0,1,40,0.0605,0.4654,0.4,0.1259,0.5932,0.9444,0.0,3.8,2.233,1.8451,-0.6,-0.1933,1.0,0,0,1,0,0,0,0,1,171,34,88,15.952164009111618
10805,732,740,2750765,2750749,62,19,24,7313,109,132,1652,1,0,69,0.9003,0.5385,0.5385,0.0041,0.4737,0.64,1.0,1.7924,0.8451,1.3802,0.4615,-0.0651,0.1965,0,0,0,0,0,0,1,2,8,-16,23,1.441860465116279
13397,1643,1681,195161,195188,235,36,25,17271,68,103,1692,1,0,70,0.0308,0.4658,0.7368,0.0138,0.7308,0.56,1.0,2.3711,1.2787,1.2787,0.2632,-0.3165,0.7598,0,0,0,0,0,0,1,0,38,27,35,3.8524590163934427
2058,1057,1069,1137189,1137216,155,27,17,20131,104,126,1356,1,0,70,0.4493,0.4852,0.7222,0.0137,0.7222,0.9474,0.0,2.1903,1.3424,1.2553,-0.2778,-0.0862,0.5822,0,0,0,0,0,0,1,3,12,27,22,3.522727272727273
18555,195,217,518468,518483,146,29,14,18471,116,140,1358,0,1,40,0.2874,0.4872,0.6316,0.0139,0.6552,0.6429,0.0,2.1644,1.2787,1.0792,-0.3684,-0.0258,0.3787,0,0,1,0,0,0,0,2,22,15,24,3.395348837209302
6001,1038,1047,2070769,2070796,60,10,10,6490,84,124,1688,1,0,70,0.4105,0.2444,0.9,0.0053,0.9,1.0,1.0,1.7781,0.9542,1.0,0.1,-0.2019,0.1954,0,0,0,0,0,1,0,1,9,27,40,3.0
12837,832,883,518261,518272,649,53,37,76438,106,127,1360,0,1,40,0.7118,0.5888,0.4,0.0258,0.6274,0.5652,0.0,2.8149,1.5441,1.3979,-0.6,-0.0965,0.9997,0,0,0,0,0,1,0,0,51,11,21,7.211111111111111
14419,486,494,2086458,2086458,86,21,11,9693,95,125,1692,1,0,60,0.712,0.3232,0.8461,0.0065,0.7333,1.0,0.0,1.9345,1.0414,1.0414,-0.1539,-0.1455,0.257,0,0,0,0,0,1,0,2,8,0,30,2.6875
17135,625,635,2162587,2162594,1015,330,172,1246740,111,143,1364,0,1,100,0.9164,0.3565,0.1936,0.0254,0.6522,0.8015,1.0,3.0065,1.1761,2.3096,0.8065,-0.0254,1.0,0,0,0,0,0,0,1,0,10,7,32,2.0219123505976095
14938,39,191,1945494,1945637,11211,602,355,1293558,71,133,1400,0,1,40,0.0557,0.5058,0.8516,0.1084,0.2459,0.3857,0.0,4.0391,2.1818,2.1553,-0.1484,-0.1041,1.0,0,0,1,0,0,0,0,3,152,143,62,11.714733542319749
7733,1023,1050,990037,990193,76,30,9,9556,82,108,1370,1,0,80,0.5821,0.3158,0.2105,0.0142,0.3333,0.5556,0.0,1.8808,1.3617,0.699,-0.7895,-0.2661,0.1812,0,0,0,0,0,1,0,0,27,156,26,1.9487179487179487
15593,1059,1080,3402848,3402864,105,29,17,12173,87,111,1364,1,0,70,0.4047,0.4276,0.7273,0.0161,0.7097,0.9412,0.0,2.0212,1.3424,1.2041,-0.2727,-0.2278,0.5822,0,0,0,0,0,0,1,0,21,16,24,2.282608695652174
7968,489,493,1301932,1301945,108,12,15,12235,101,133,1694,1,0,60,0.6572,0.2143,0.5333,0.0052,0.5833,1.0,1.0,2.0334,0.8451,1.1761,0.4667,-0.0903,0.2288,0,0,0,0,0,0,1,3,4,13,32,4.0
3797,1190,1201,618132,618148,182,12,23,20993,87,126,1692,0,1,300,0.4014,0.4187,0.3913,0.0053,0.75,1.0,1.0,2.2601,0.9542,1.3617,0.6087,-0.125,0.3464,0,0,0,0,0,0,0,1,11,16,39,5.2
5365,39,192,7754878,7754931,4396,214,110,474761,38,140,1358,0,1,40,0.0613,0.399,0.3758,0.1086,0.8261,0.53,0.0,3.6431,2.1818,1.716,-0.6242,-0.1563,1.0,0,0,1,0,0,0,0,4,153,53,102,13.567901234567902
1446,7,224,4601186,4601217,20894,758,419,2499819,36,140,1358,0,1,40,0.0,0.5391,0.9187,0.0738,0.2413,0.3616,0.0,4.32,2.0899,2.29,-0.0813,-0.343,1.0,0,0,1,0,0,0,0,4,217,31,104,17.751911639762106
12693,45,53,663138,663171,101,15,18,11803,90,141,1688,1,0,70,0.0607,0.2418,0.7059,0.0077,0.8667,0.9444,1.0,2.0043,1.1139,1.2305,0.2941,-0.0585,0.3419,0,0,0,0,0,0,1,2,8,33,51,3.0606060606060606
15381,1299,1308,4082892,4082910,196,19,21,18986,85,124,1362,0,1,175,0.086,0.1746,0.5714,0.0088,0.6316,1.0,1.0,2.2923,1.0792,1.3222,0.4286,-0.2114,0.417,0,0,0,0,0,1,0,4,9,18,39,4.9
11281,39,215,2460355,2460408,4860,344,171,553974,41,134,1402,0,1,40,0.0556,0.3172,0.4927,0.1127,0.4942,0.5664,0.0,3.6866,2.1847,1.9191,-0.5073,-0.1902,1.0,0,0,1,0,0,0,0,4,176,53,93,9.436893203883495
1085,521,532,2633467,2633484,56,18,7,3944,80,110,1360,1,0,80,0.0,0.5347,0.9412,0.0132,1.0,0.875,0.0,1.7482,1.2553,0.8451,-0.0588,-0.2816,0.1773,0,0,0,0,0,1,0,4,11,17,30,2.24
6381,1361,1372,2201440,2201499,128,10,108,13352,86,126,1387,0,1,40,0.0325,0.4103,0.0938,0.0066,0.9,1.0,1.0,2.1072,0.9542,1.9395,0.9063,-0.2245,0.4729,0,0,0,0,1,0,0,3,11,59,40,1.0847457627118644
3763,919,930,9767941,9767961,108,21,22,10276,91,117,1687,1,0,80,0.7665,0.4394,0.6842,0.0103,0.7407,0.7059,0.0,2.0334,1.2305,1.3424,-0.3158,-0.2063,0.4089,0,0,0,0,0,0,1,0,11,20,26,2.511627906976744
15932,1188,1202,128854,128981,131,12,17,13678,109,141,1648,1,0,70,0.2482,0.3444,0.4167,0.0051,0.6667,1.0,1.0,2.1173,0.8451,1.2305,0.5833,-0.0086,0.3285,0,0,0,0,0,1,0,4,14,127,32,4.517241379310345
6050,1578,1592,2811847,2811861,295,33,32,22991,68,124,1654,1,0,69,0.1086,0.4022,0.4359,0.0089,0.4688,0.9688,1.0,2.4698,1.1761,1.5911,0.5641,-0.2715,0.6619,0,0,0,0,0,0,1,0,14,14,56,4.538461538461538
4258,1228,1276,1269420,1269438,298,36,26,31538,108,127,1356,1,0,70,0.1324,0.5849,0.3548,0.0544,0.5909,0.5385,1.0,2.4683,1.4472,1.4314,0.6452,-0.0821,0.9172,0,1,0,0,0,0,0,2,48,18,19,4.806451612903226
37,1324,1333,2378173,2378236,659,61,91,60260,89,140,1356,0,1,40,0.0862,0.4622,0.0962,0.0074,0.3111,0.8868,1.0,2.8048,1.0,1.9445,0.9039,-0.1849,0.99,0,0,1,0,0,0,0,0,9,63,51,4.3355263157894735
18386,1582,1595,949306,949493,204,23,31,22761,73,124,1692,0,1,300,0.1419,0.2639,0.4583,0.0077,0.6191,1.0,1.0,2.3096,1.1139,1.4914,0.5417,-0.2476,0.5096,0,0,0,0,0,0,1,1,13,187,51,3.7777777777777777
5251,39,212,2364667,2364730,6381,291,138,674326,46,127,1358,0,1,40,0.0574,0.4162,0.3864,0.1276,0.4857,0.5301,0.0,3.8064,2.238,1.8325,-0.6136,-0.1744,1.0,0,0,1,0,0,0,0,3,173,63,81,14.874125874125873
9048,567,590,142256,142260,1126,67,60,133692,97,134,1354,0,1,40,0.679,0.3618,0.0736,0.0137,0.6264,0.9722,1.0,3.0233,1.2787,1.7781,0.9264,-0.1162,0.9998,0,0,0,0,0,0,1,2,23,4,37,8.866141732283465
16257,729,742,1301932,1301945,227,22,28,32920,88,135,1694,1,0,60,0.9185,0.3487,0.3077,0.0053,0.4091,1.0,1.0,2.356,0.9542,1.415,0.6923,-0.1215,0.7512,0,0,0,0,0,0,1,0,13,13,47,4.54
17187,192,218,2794140,2794143,677,81,41,86417,119,143,1358,0,1,40,0.2889,0.583,0.7619,0.0465,0.6073,0.5,0.0,2.8306,1.7993,1.5181,-0.2381,0.0051,0.9685,0,0,0,0,0,0,1,0,26,3,24,5.549180327868853
12074,1605,1616,508200,508224,109,10,18,10683,36,78,1656,1,0,300,0.0519,0.25,0.8889,0.0047,0.7,1.0,1.0,2.0374,0.9031,1.2553,0.1111,-0.5454,0.2792,0,0,0,0,0,0,1,3,11,24,42,3.892857142857143
19023,955,963,3986260,3986268,52,11,8,5957,97,133,1692,1,0,70,0.4956,0.2778,0.8889,0.0066,0.8182,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.1135,0.1773,0,0,0,0,0,0,1,0,8,8,36,2.736842105263158
17483,1559,1573,324225,324243,176,22,19,17836,97,124,1658,1,0,100,0.1429,0.3471,0.6667,0.0074,0.5454,1.0,1.0,2.2455,1.0792,1.2553,0.3333,-0.1426,0.3601,1,0,0,0,0,0,0,4,14,18,27,4.2926829268292686
834,68,80,4235272,4235283,108,15,17,11890,77,125,1356,0,1,200,0.09,0.2909,0.6471,0.0081,0.7333,1.0,1.0,2.0334,1.0414,1.2305,0.3529,-0.2052,0.3168,0,0,0,0,0,1,0,0,12,11,48,3.375
234,41,185,2339627,2339797,4487,239,102,470618,38,127,1402,1,0,40,0.1088,0.3404,0.4872,0.1063,0.6383,0.5889,0.0,3.6504,2.1584,1.6812,-0.5128,-0.1743,1.0,0,0,0,0,0,0,1,3,144,170,89,13.158357771260997
8686,1307,1316,7003,7020,255,24,32,23865,48,125,1353,0,1,70,0.0648,0.3536,0.3548,0.0089,0.375,1.0,1.0,2.4065,1.0792,1.5051,0.6452,-0.2816,0.6648,1,0,0,0,0,0,0,3,9,17,77,4.553571428571429
4086,1087,1103,707576,707600,229,42,29,31062,120,141,1362,0,1,40,0.4106,0.6414,0.8824,0.0125,0.5238,0.9655,1.0,2.3598,1.2305,1.4472,0.1177,-0.0034,0.6173,0,0,0,0,0,0,1,4,16,24,21,3.2253521126760565
13400,39,213,1587535,1587602,6234,291,156,649441,42,124,1356,0,1,40,0.0575,0.4975,0.3643,0.1262,0.5911,0.4171,0.0,3.7904,2.2355,1.8195,-0.6357,-0.1933,1.0,0,0,1,0,0,0,0,0,174,67,82,13.946308724832214
13233,1177,1195,657468,657502,209,53,28,27037,104,134,1376,0,1,40,0.2393,0.6254,0.7143,0.0153,0.3962,1.0,1.0,2.3201,1.3222,1.4472,0.2857,-0.0585,0.8479,0,0,0,0,0,1,0,0,18,34,30,2.580246913580247
6815,39,214,1715348,1715280,6615,295,159,686356,36,124,1358,0,1,40,0.0574,0.4587,0.3864,0.1289,0.6295,0.3931,0.0,3.8197,2.243,1.8325,-0.6136,-0.1926,1.0,0,0,1,0,0,0,0,3,175,-68,88,14.570484581497798
3764,0,5,3755477,3755492,114,18,19,12782,81,126,1358,1,0,200,0.0,0.4167,0.6154,0.0074,0.5556,1.0,1.0,2.0569,1.0,1.1139,0.3846,-0.1903,0.3068,0,0,0,0,0,0,1,4,5,15,45,3.081081081081081
17745,41,212,1775604,1775675,6827,273,132,701946,38,124,1358,0,1,40,0.0604,0.4557,0.3815,0.1274,0.6337,0.5185,0.0,3.8146,2.238,1.8451,-0.6185,-0.2,1.0,0,0,1,0,0,0,0,0,171,71,86,16.85679012345679
16646,1075,1084,2240686,2240690,75,29,21,9944,117,148,1360,1,0,80,0.4136,0.6571,0.4,0.0148,0.6207,0.5714,0.0,1.8751,1.3979,1.0792,-0.6,0.0212,0.4138,0,0,0,0,0,0,0,2,9,4,31,1.5
5679,312,322,1127580,1127599,132,18,19,14121,77,127,1687,0,1,200,0.4537,0.3445,0.5789,0.0065,0.6111,1.0,1.0,2.1206,1.0414,1.2787,0.4211,-0.1436,0.3494,0,0,0,0,0,1,0,1,10,19,50,3.5675675675675675
1037,41,212,1786253,1786320,6499,265,136,676562,43,124,1358,0,1,40,0.0604,0.4293,0.3918,0.1291,0.6604,0.4823,0.0,3.8236,2.243,1.8195,-0.6082,-0.1911,1.0,0,0,1,0,0,0,0,1,171,67,81,16.206982543640898
5721,540,563,2014210,2014317,762,78,107,80541,95,127,1687,1,0,70,0.6733,0.4199,0.1194,0.0088,0.1487,1.0,1.0,2.8819,1.1761,2.0294,0.8806,-0.1434,0.9999,0,0,0,0,0,0,0,4,23,107,32,4.118918918918919
6949,16,24,1467096,1467110,56,9,14,5577,79,101,1358,1,0,70,0.0236,0.449,0.5,0.0052,0.7778,1.0,1.0,1.7482,0.8451,1.1461,0.5,-0.3041,0.204,0,1,0,0,0,0,0,3,8,14,22,2.4347826086956523
8166,1325,1334,2095698,2095693,156,19,16,16835,86,116,1356,1,0,70,0.0856,0.2899,0.375,0.0071,0.6316,1.0,1.0,2.1931,1.0792,1.2041,0.625,-0.2248,0.3977,0,0,0,0,0,0,1,3,9,-5,30,4.457142857142857
4138,41,212,1775604,1775675,6432,229,125,647965,40,126,1356,0,1,40,0.0605,0.3838,0.4,0.1261,0.7467,0.44,0.0,3.8084,2.233,1.7781,-0.6,-0.1867,1.0,0,0,1,0,0,0,0,3,171,71,86,18.16949152542373
10101,1665,1681,677297,677417,168,20,22,12587,77,103,1692,1,0,70,0.0059,0.3526,0.7692,0.0083,0.8,1.0,1.0,2.2253,1.1461,1.3424,0.2308,-0.3683,0.417,0,0,0,0,0,0,1,2,16,120,26,4.0
9886,41,218,2187237,2187305,6010,257,123,626586,39,126,1358,0,1,40,0.0604,0.5007,0.3842,0.1303,0.6887,0.5529,0.0,3.7789,2.248,1.8325,-0.6158,-0.1901,1.0,0,0,1,0,0,0,0,2,177,68,87,15.81578947368421
7474,39,72,2835787,2835797,365,72,53,39202,88,134,1366,0,1,40,0.0605,0.5605,0.8,0.0251,0.6364,0.7576,0.0,2.5635,1.5315,1.7324,-0.2,-0.1573,0.9809,0,0,0,0,0,0,1,0,33,10,46,2.92
3301,39,214,2300567,2300643,6210,264,135,643449,36,124,1356,0,1,40,0.0574,0.4267,0.4,0.1274,0.7703,0.4667,0.0,3.7977,2.238,1.8451,-0.6,-0.1958,1.0,0,0,1,0,0,0,0,4,175,76,88,15.563909774436091
18746,958,976,1715283,1715307,265,28,17,31583,118,140,1687,0,1,40,0.6224,0.6094,0.5652,0.0137,0.7391,0.85,0.0,2.4232,1.3617,1.1761,-0.4348,0.013,0.7436,0,0,0,0,0,0,1,4,18,24,22,5.888888888888889
5652,689,696,7765518,7765576,140,21,18,18503,97,126,1650,1,0,70,0.9277,0.4077,0.7273,0.0112,0.9048,0.6,0.0,2.1461,1.2787,1.0792,-0.2727,-0.1158,0.3494,0,0,0,0,0,1,0,4,7,58,29,3.58974358974359
141,15,24,3859251,3859266,515,48,60,48793,68,127,1687,0,1,200,0.0047,0.2867,0.2,0.0059,0.3333,1.0,1.0,2.749,1.0,1.7781,0.8,-0.2261,0.9779,0,0,0,0,0,0,1,4,9,15,59,4.768518518518518
1210,523,534,899390,899399,103,38,16,12424,105,126,1356,0,1,40,0.6637,0.5916,0.4444,0.0199,0.7273,0.625,0.0,2.0128,1.4314,0.699,-0.5556,-0.0968,0.3068,0,0,0,0,0,0,1,3,11,9,21,1.9074074074074074
2790,536,543,185575,185588,63,19,7,7990,100,132,1687,1,0,100,0.8916,0.3823,0.1852,0.0077,0.8947,1.0,0.0,1.7993,1.1139,0.8451,-0.8148,-0.1033,0.2482,0,0,0,0,0,0,1,4,7,13,32,2.423076923076923
5356,508,521,1689276,1689652,52,9,9,6293,102,127,1358,0,1,50,0.8793,0.2778,0.8889,0.0066,0.8889,1.0,1.0,1.716,0.9542,0.9542,0.1111,-0.1035,0.1773,0,0,0,1,0,0,0,1,13,376,25,2.888888888888889
8348,810,824,3264755,3264786,359,30,30,61966,106,126,1360,0,1,130,0.7844,0.437,0.8,0.0147,0.5,0.9667,1.0,2.5551,1.301,1.4771,0.2,-0.1094,0.9747,0,0,0,0,0,1,0,3,14,31,20,5.983333333333333
1614,1219,1234,728912,728995,4214,175,128,445047,41,124,1360,0,1,40,0.1906,0.3987,0.3616,0.1016,0.6914,0.5313,0.0,3.6247,2.1399,1.7924,-0.6384,-0.1908,1.0,0,0,1,0,0,0,0,1,15,83,83,13.907590759075907
10950,1318,1330,9670837,9670878,192,24,26,24070,108,132,1358,0,1,40,0.0236,0.3065,0.4615,0.0082,0.4583,1.0,1.0,2.2833,1.0414,1.415,0.5385,-0.0979,0.5162,0,0,0,0,0,0,1,4,12,41,24,3.84
8207,39,216,2433462,2433491,6653,262,143,669614,36,124,1358,0,1,40,0.0574,0.4644,0.3846,0.1303,0.6052,0.5,0.0,3.8176,2.248,1.8261,-0.6154,-0.1902,1.0,0,0,1,0,0,0,0,1,177,29,88,16.42716049382716
678,896,904,639361,639376,32,10,7,3355,129,142,1360,0,1,50,0.5552,0.5,0.625,0.0059,0.8,0.5714,0.0,1.5051,0.9031,0.699,-0.375,0.0418,0.1483,0,0,0,1,0,0,0,4,8,15,13,1.8823529411764706
4976,929,940,937709,937842,73,13,11,9217,129,141,1370,0,1,40,0.6572,0.3426,0.9091,0.0089,0.9231,1.0,0.0,1.8633,1.0792,1.0414,-0.0909,0.0938,0.2173,0,0,0,0,0,0,0,4,11,133,12,3.0416666666666665
5972,754,772,2583771,2583780,62,25,16,6702,104,127,1358,0,1,40,0.8147,0.4396,0.6429,0.0103,0.64,0.5625,0.0,1.7924,1.1461,0.9542,-0.3571,-0.1029,0.3097,0,0,0,0,0,0,1,2,18,9,23,1.5121951219512195
7870,636,642,2097257,2097270,54,12,10,6135,99,127,1358,0,1,200,0.9003,0.2571,0.8,0.0059,0.8333,1.0,1.0,1.7324,0.9031,1.0,0.2,-0.1161,0.1852,0,0,0,0,0,0,1,3,6,13,28,2.4545454545454546
11889,1162,1185,1148345,1148364,699,53,45,61753,70,109,1690,0,1,200,0.2801,0.3884,0.1892,0.0086,0.219,0.9333,1.0,2.8998,1.1461,1.6812,0.8108,-0.2465,0.9998,0,0,0,0,0,0,1,1,23,19,39,7.13265306122449
8441,39,191,2357383,2357532,10880,749,482,1245114,35,140,1400,0,1,40,0.0557,0.5815,0.9371,0.1086,0.2444,0.4233,0.0,4.0391,2.1818,2.2014,-0.0629,-0.1034,1.0,0,0,1,0,0,0,0,1,152,149,105,8.83834281072299
12942,703,714,714227,714253,52,9,8,5141,66,125,1360,0,1,50,0.8693,0.25,0.8889,0.0059,0.8889,1.0,0.0,1.716,0.9031,0.9031,-0.1111,-0.1645,0.1773,0,0,0,0,0,0,0,3,11,26,59,3.0588235294117645
2159,772,778,225718,225742,17,5,4,2181,110,141,1360,0,1,50,0.9135,0.2,0.8,0.0037,1.0,1.0,0.0,1.2305,0.699,0.6021,-0.2,-0.0022,0.1322,0,0,0,0,0,0,1,1,6,24,31,1.8888888888888888
6854,41,213,1799909,1800071,10904,756,453,1245114,31,141,1358,0,1,40,0.0585,0.5253,0.8706,0.1298,0.2629,0.4108,0.0,4.0379,2.2529,2.2355,-0.1294,-0.0976,1.0,0,0,1,0,0,0,0,3,172,162,110,9.019023986765923
15244,1321,1332,1785901,1785930,378,20,54,43323,46,127,1353,0,1,70,0.0255,0.3029,0.2885,0.0081,0.55,0.9815,1.0,2.5775,1.0414,1.7324,0.7115,-0.2034,0.8299,0,0,0,0,0,1,0,2,11,29,81,5.108108108108108
12139,832,848,1045940,1045960,129,24,23,15397,112,135,1364,0,1,50,0.793,0.5243,0.8889,0.0117,0.5833,0.5806,0.0,2.1106,1.2041,1.2553,-0.1111,-0.0614,0.5951,0,0,0,0,0,0,0,2,16,20,23,2.74468085106383
18916,799,804,1506525,1506531,16,8,5,2121,114,140,1690,0,1,150,0.7894,0.4333,0.8333,0.0047,1.0,1.0,0.0,1.2041,0.9031,0.699,-0.1667,0.0294,0.14,0,0,0,1,0,0,0,2,5,6,26,1.2307692307692308
7834,39,212,2240409,2240422,6181,263,137,639433,38,124,1356,0,1,40,0.0574,0.4121,0.3835,0.1274,0.6364,0.4845,0.0,3.7911,2.238,1.8325,-0.6165,-0.1852,1.0,0,0,0,0,0,0,1,2,173,13,86,15.4525
15364,39,214,2818725,2818695,6519,274,132,654358,43,124,1358,0,1,40,0.0604,0.4562,0.3771,0.1291,0.6387,0.5114,0.0,3.8135,2.243,1.8261,-0.6229,-0.1865,1.0,0,0,1,0,0,0,0,1,175,-30,81,16.05665024630542
13119,0,14,123779,123815,8035,221,357,84461,21,141,1358,1,0,70,0.0,0.5322,0.0862,0.0101,0.1795,1.0,1.0,3.905,1.1461,2.5515,0.9138,-0.059,1.0,0,0,0,0,0,0,1,4,14,36,120,13.901384083044983
16489,827,843,5683008,5683014,108,14,16,10868,81,125,1698,1,0,60,0.7628,0.3462,0.75,0.0071,0.8571,1.0,1.0,2.0334,1.0792,1.2041,0.25,-0.2788,0.3241,0,0,0,0,0,1,0,3,16,6,44,3.6
6032,1223,1237,10624922,10624934,56,32,14,5361,114,141,1650,1,0,69,0.1532,0.5278,0.9412,0.0118,0.6522,0.8571,0.0,1.7482,1.2041,1.0792,-0.0588,-0.0488,0.2583,0,0,0,0,0,1,0,2,14,12,27,1.2173913043478262
14306,1555,1570,830707,830795,289,36,43,27135,77,118,1627,0,1,40,0.1429,0.3862,0.2791,0.0082,0.3611,1.0,1.0,2.4456,1.1461,1.6335,0.7209,-0.282,0.8061,1,0,0,0,0,0,0,4,15,88,41,3.6582278481012658
18802,39,68,949306,949493,3630,198,207,363821,115,135,1356,0,1,40,0.0547,0.4192,0.6304,0.0251,0.4394,0.6667,1.0,3.5599,1.3979,2.1399,0.3696,-0.0178,1.0,0,0,1,0,0,0,0,4,29,187,20,8.962962962962964
4550,339,355,88576,88613,155,38,22,15785,92,132,1362,1,0,80,0.5321,0.6036,0.7391,0.0169,0.6053,1.0,0.0,2.1903,1.3617,1.2305,-0.2609,-0.1397,0.6438,0,0,0,0,0,1,0,4,16,37,40,2.5833333333333335
5008,1202,1216,1413654,1413720,184,42,29,22254,95,127,1362,0,1,200,0.1234,0.4271,0.1539,0.0086,0.2143,1.0,1.0,2.2648,1.0792,1.4624,0.8461,-0.122,0.4913,0,0,0,0,1,0,0,2,14,66,32,2.591549295774648
13410,659,671,2377039,2377320,75,11,15,8063,77,110,1362,1,0,120,0.7694,0.2415,0.5333,0.0066,0.8182,1.0,1.0,1.8751,0.9542,1.1761,0.4667,-0.2988,0.2105,0,0,0,0,0,1,0,4,12,281,33,2.8846153846153846
9780,1179,1191,1379196,1379206,58,10,10,6483,89,116,1688,1,0,60,0.5035,0.34,1.0,0.0059,1.0,1.0,0.5,1.7634,1.0,1.0,0.0,-0.1836,0.2061,0,0,0,0,0,0,1,4,12,10,27,2.9
13167,1365,1379,1159125,1159132,279,47,28,28728,92,133,1358,1,0,50,0.0118,0.5196,0.8636,0.0115,0.7273,0.6956,0.0,2.4456,1.1761,1.2041,-0.1364,-0.1403,0.8854,0,0,0,0,0,1,0,3,14,7,41,3.72
16304,1673,1687,1036126,1036161,245,35,18,25531,91,132,1692,1,0,70,0.0049,0.4091,0.5333,0.0089,0.3429,1.0,1.0,2.3892,1.1761,1.1761,0.4667,-0.1228,0.633,0,0,0,0,0,0,1,0,14,35,41,4.622641509433962
5090,345,356,1036126,1036161,84,17,17,9136,105,132,1322,0,1,40,0.4898,0.5098,0.6842,0.0088,0.5294,1.0,1.0,1.9243,1.0792,1.2305,0.3158,-0.0979,0.2482,0,0,0,0,0,1,0,1,11,35,27,2.4705882352941178
4447,507,517,466028,466057,76,9,18,8063,87,123,1687,1,0,80,0.6011,0.32,0.6667,0.0047,0.8889,1.0,1.0,1.8808,0.9031,1.2553,0.3333,-0.1648,0.2018,0,0,0,0,0,0,1,3,10,29,36,2.814814814814815
6064,1673,1684,1009978,1009999,86,15,12,7987,24,106,1692,1,0,70,0.0047,0.2392,0.9167,0.0065,0.7333,1.0,1.0,1.9345,1.0414,1.0792,0.0833,-0.5301,0.2432,0,0,0,0,0,0,1,1,11,21,82,3.185185185185185
2379,4,16,385913,385922,150,20,50,17042,95,119,1356,1,0,70,0.0699,0.32,0.8,0.0074,0.5,1.0,1.0,2.1761,1.0,1.699,0.2,-0.1458,0.4138,0,0,0,0,0,0,0,0,12,9,24,2.142857142857143
16335,41,213,4639210,4639275,6293,271,138,654634,48,124,1356,0,1,40,0.0605,0.4663,0.3842,0.1244,0.631,0.4891,0.0,3.7989,2.2279,1.8325,-0.6158,-0.179,1.0,0,0,1,0,0,0,0,1,172,65,76,15.386308068459657
5279,1589,1608,4639384,4639402,146,18,26,14703,77,118,1354,1,0,70,0.0043,0.328,0.6923,0.0096,0.6667,1.0,1.0,2.1644,1.1139,1.415,0.3077,-0.2939,0.4498,0,0,0,0,0,0,1,3,19,18,41,3.3181818181818183
5217,507,521,990300,990473,137,18,27,16669,112,132,1364,0,1,40,0.6631,0.2788,0.3464,0.0123,1.0,1.0,1.0,2.1335,1.2305,1.4314,0.6536,-0.0759,0.4106,1,0,0,0,0,0,0,4,14,173,20,3.0444444444444443
3304,926,935,2857887,2857900,52,9,11,6936,107,134,1387,0,1,40,0.5965,0.0781,0.6364,0.005,0.6667,1.0,1.0,1.716,0.8451,1.0414,0.3636,-0.0662,0.1822,1,0,0,0,0,0,0,4,9,13,27,2.6
4441,1689,1698,1188740,1188745,120,14,10,11560,78,108,1690,1,0,70,0.0024,0.45,0.8571,0.0071,0.9231,0.8,0.0,2.0792,1.0792,1.0,-0.1429,-0.32,0.2901,0,0,0,0,0,1,0,1,9,5,30,5.0
6387,995,1009,1539081,1539090,230,19,42,22601,66,108,1353,0,1,200,0.7482,0.3213,0.1064,0.008,0.5294,1.0,1.0,2.3617,1.0414,1.5682,0.8936,-0.2536,0.7101,1,0,0,0,0,0,0,2,14,9,42,3.7704918032786887
17379,541,572,889681,889721,509,68,76,598890,96,127,1360,0,1,40,0.7979,0.4074,0.3659,0.014,0.3771,0.9123,1.0,2.7033,1.2787,1.716,0.6342,-0.1645,0.9999,0,0,0,0,0,0,1,1,31,40,31,3.5347222222222223
1252,1123,1145,2433462,2433491,124,17,12,14047,97,130,1687,0,1,50,0.3269,0.2349,0.9231,0.0091,0.8421,1.0,0.0,2.0934,1.1761,1.0792,-0.0769,-0.1492,0.2739,0,0,0,0,0,1,0,4,22,29,33,4.275862068965517
